Pollinators of Apocynaceae Database,,,,,,,,,,
,,,,,,,,,,
Observations in the database,5061,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Clade number,Subfamily,Tribe,Subtribe,Species,Country,Pollinators/Flower visitors,Higher taxon,Code,Reference,Name used in original publication
1,Rauvolfioids,Aspidospermateae,,Aspidosperma subincanum ,Brazil,Phalaenophily,,1,Pezzini 2008,
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum,Brazil,Zoophily,,1,Neto 2009,Aspidosperma camporum
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Zoophily,Lepidoptera,3,Morellato unpublished,
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Zoophily,,1,Neto 2009,Aspidosperma camporum
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Phaleanophily,Lepidoptera,1,Yamamoto 2001,Aspidosperma camporum 
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Phaleanophily,Lepidoptera,1,Yamamoto 2001,Aspidosperma camporum 
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Zoophily,,1,Silva 2006,Aspidosperma camporum 
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Phalaenophily,Lepidoptera,1,Reis et al. 2014,
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Zoophily,,1,Geremias 2012,
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Phalaenophily,Lepidoptera,1,Reis et al. 2014,
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Zoophily,,1,Geremias 2012,
1,Rauvolfioids,Aspidospermateae,,Aspidosperma tomentosum ,Brazil,Zoophily,,1,Martins 2005,
1,Rauvolfioids,Aspidospermateae,,Geissospermum sp.,Brazil,Trigona,Hymenoptera: Apidae: Meliponini,2,Rech 2010,
1,Rauvolfioids,Aspidospermateae,,Vallesia glabra,Galapagos,Xylocopa darwini ,Hymenoptera: Apidae,3,Linsley et al.1966,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Papilio demodocus demodocus,Lepidoptera: Papilionidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-585082,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Dixeia charina charina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-582910,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Vanessa cardui ,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-582908,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Gegenes niso niso,Lepidoptera: Hesperiidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-549436,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Mylothris agathina agathina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-549433,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Cassionympha cassius ,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-549428,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,unidentified,Lepidoptera: Hesperiidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-549427,
1,Rauvolfioids,Carisseae,,Carissa bispinosa,South Africa,Acraea aganice aganice,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-549430,
1,Rauvolfioids,Carisseae,,Carissa haematocarpa,South Africa,Belenois aurota ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-18100,
1,Rauvolfioids,Carisseae,,Carissa haematocarpa,South Africa,Belenois aurota ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-556719,
1,Rauvolfioids,Carisseae,,Carissa haematocarpa,South Africa,Dixeia charina charina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-47085,
1,Rauvolfioids,Carisseae,,Carissa haematocarpa,South Africa,Belenois aurota ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-47084,
1,Rauvolfioids,Carisseae,,Carissa haematocarpa,South Africa,Leptomyrina lara ,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-47083,
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,'Hawqmoths',Lepdoptera: Sphingidae,3,Marloth 1932a,Carissa grandiflora
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Catopsilia florella ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-584532,
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Colotis regina ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-577909,
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Papilio demodocus demodocus,Lepidoptera: Papilionidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-553780,
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Mylothris agathina agathina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-37836,
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Papilio demodocus demodocus,Lepidoptera: Papilionidae,3,"Craig Peter, unpublished observation",
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Papilio nireus lyaeus,Lepidoptera: Papilionidae,3,"Craig Peter, unpublished observation",
1,Rauvolfioids,Carisseae,,Carissa macrocarpa,South Africa,Cephonodes hylas,Lepidoptera: Sphingidae,3,"Craig Peter, unpublished observation",
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Apis sp.,Hymenoptera: Apidae,1?,Sivaram 2001,Carissa carandus
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Bombus haemorrhoidalis ,Hymenoptera: Apidae,3,Burkill 1908,
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Hippotion boerhaviae ,Lepidoptera: Sphingidae,2,Bhatnagar 1986,
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Hippotion boerhaviae ,Lepidoptera: Sphingidae,2,Bhatnagar 1986,
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Macroglossum sp. ,Lepidoptera: Sphingidae,2,Bhatnagar 1986,
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Naphele didmya ,Lepidoptera: Sphingidae,2,Bhatnagar 1986,
1,Rauvolfioids,Carisseae,,Carissa spinarum,India,Theretra oldenlandiae ,Lepidoptera: Sphingidae,2,Bhatnagar 1986,
1,Rauvolfioids,Melodineae,,Melodinus fusiformis,Laos,unidentified,Lepdoptera: Hesperiidae,2,Kato et al. 2008,Melodinus brachyphyllus
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa carbonaria,Hymenoptera: Apidae: Xylocopini,3,Albuquerque & Mendonça 1996,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa grisescens,Hymenoptera: Apidae: Xylocopini,3,Albuquerque & Mendonça 1996,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Eulaema nigrita,Hymenoptera: Apidae: Euglossini,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa grisescens,Hymenoptera: Apidae: Xylocopini,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Melitoma sp.,Hymenoptera: Apidae: Emphorini,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Anteos clorinde Godart,Lepidoptera: Pieridae,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis philea ,Lepidoptera: Pieridae,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis sennae ,Lepidoptera: Pieridae,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Epargyreus sp.,Lepidoptera: Hesperiidae,1,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Chlorostilbon aureoventris,Trochilidae,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Heliomaster squamosus ,Trochilidae,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa carbonaria,Hymenoptera: Apidae: Xylocopini,3,Albuquerque & Mendonça 1996,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa grisescens,Hymenoptera: Apidae: Xylocopini,3,Albuquerque & Mendonça 1996,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Eulaema nigrita,Hymenoptera: Apidae: Euglossini,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa grisescens,Hymenoptera: Apidae: Xylocopini,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Melitoma sp.,Hymenoptera: Apidae: Emphorini,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Anteos clorinde Godart,Lepidoptera: Pieridae,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis philea ,Lepidoptera: Pieridae,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis sennae ,Lepidoptera: Pieridae,3,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Epargyreus sp.,Lepidoptera: Hesperiidae,1,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Chlorostilbon aureoventris,Trochilidae,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Heliomaster squamosus ,Trochilidae,4,Alvino 2008,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Eulaema nigrita,Hymenoptera: Apidae,1,Araujo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Anteos clorinde,Lepidoptera: Pieridae,1,Araujo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis sennae,Lepidoptera: Pieridae,1,Araujo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis philea,Lepidoptera: Pieridae,1,Araujo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Epargyreus,Lepidoptera: Hesperiidae,1,Araujo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Eulaema nigrita,Hymenoptera: Apidae,1,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Epargyreus sp.,Lepdoptera: Hesperiidae,1,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Anteos clorinde,Lepdoptera: Pieridae,1,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis sennae,Lepdoptera: Pieridae,1,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Phoebis philea,Lepdoptera: Pieridae,1,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa grisescens ,Hymenoptera: Apidae: Xylocopini,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Melitoma sp,Hymenoptera: Apidae: Emphorini,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Chlorostilbon lucidus ,Aves: Trochilidae,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Heliomaster squamosus ,Aves: Trochilidae,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Sphingidae,Lepidoptera: Sphingidae,3,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Bees,Hymenoptera: Apidae,1,Nunes & Rodrigues 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Bees,Hymenoptera: Apidae,1,Quirino 2006,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Bees,Hymenoptera: Apidae,3,Silva 2013.3,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Chlorostilbon lucidus ,Aves: Trochilidae,3,Las-Casas 2009,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Heliomaster squamosus ,Aves: Trochilidae,3,Las-Casas 2009,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa  frontalis ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa grisescens ,Hymenoptera: Apidae: Xylocopini,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Melitoma sp,Hymenoptera: Apidae: Emphorini,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Chlorostilbon lucidus ,Aves: Trochilidae,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Heliomaster squamosus ,Aves: Trochilidae,4,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Sphingidae,Lepidoptera: Sphingidae,3,Araújo et al. 2011,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Bees,Hymenoptera: Apidae,1,Nunes & Rodrigues 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Bees,Hymenoptera: Apidae,1,Quirino 2006,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Bees,Hymenoptera: Apidae,3,Silva 2013.3,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Chlorostilbon lucidus ,Trochilidae,3,Las-Casas 2009,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Heliomaster squamosus ,Trochilidae,3,Las-Casas 2009,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Brazil,Xylocopa  frontalis ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii,Mexico,Xylocopa sp.,Hymenoptera: Apidae: Xylocopini,4,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia  unpublished",
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Apis mellifera,Hymenoptera: Apidae: Apini,3B,Agostini & Sazima 2003,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Xylocopa frontalis,Hymenoptera: Apidae: Xylocopini,3,Agostini & Sazima 2003,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Bees,Hymenoptera: Apoidea,1,Aleixo 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Apis mellifera,Hymenoptera: Apidae: Apini,3B,Agostini & Sazima 2003,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Xylocopa frontalis,Hymenoptera: Apidae: Xylocopini,3,Agostini & Sazima 2003,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Bees,Hymenoptera: Apoidea,1,Aleixo 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Birds,,3,Zanata 2014,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Apis mellifera,Hymenoptera: ,3B,"Agostini & Sazima, 2003",
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetii ,Brazil,Xylocopa frontalis,Hymenoptera: ,3,"Agostini & Sazima, 2003",
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetti,Brazil,Eulaema nigrita,Hymenoptera: Apidae,3,Milet-Pinheiro & Schlindwein 2008 ,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda blanchetti,Brazil,Phoebis philea ,Lepidoptera,3,Almeida 2007,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Brazil,Xylocopa  frontalis ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Brazil,Xylocopa brasilianorum ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Brazil,Xylocopa  frontalis ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Brazil,Xylocopa brasilianorum ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Brazil,Bees,Hymenoptera: Apidae,3,Santos 2016,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Caribbean,Orthorhyncus cristatus,Aves: Trochilidae,3A,Quesada Tirrel & Tirrel 1990,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,India, Jamides bochus, Lepidoptera: Lycaenidae,2A,Sawant & Sarkar 2018,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,India,Junonia atlites,Lepidoptera: Nymphalidae,2A,Sawant & Sarkar 2018,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,India,Hebomoia glaucippe, Lepidoptera: Pieridae,2A,Sawant & Sarkar 2018,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,India,Hypolimnas bolina,Lepidoptera: Nymphalidae,2A,Sawant & Sarkar 2018,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,India,Eurema spp., Lepidoptera: Pieridae,2A,Sawant & Sarkar 2018,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,India,Cethosia cyane,Lepidoptera: Nymphalidae,2A,Sawant & Sarkar 2018,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Indonesia,unknown,Aves: Nectariniidae,2A,Scotti 1911,Allamanda hendersonii
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica,Indonesia,Xyloscopa tenuiscapa,,2A,Scotti 1911,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica ,Brazil,Bees,Hymenoptera,3,Taura et al. 2007,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica ,Brazil,Bees,Hymenoptera,3,Taura et al. 2007,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda cathartica ,Brazil,based on a network,Hymenoptera: ,3,Zotarelli et al. 2014,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda puberula,Brazil,Bees,Hymenoptera: Apidae,1,Nunes & Rodrigues 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda puberula,Brazil,Bees,Hymenoptera: Apidae,1,Nunes & Rodrigues 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,Bees,Hymenoptera: Apoidea,1,Aleixo 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,Xylocopa brasilianorum ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,Bees,Hymenoptera: Apoidea,1,Aleixo 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,Xylocopa brasilianorum ,Hymenoptera: Apidae: Xylocopini,3,Marchi & Santos 2013,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,Bees,Hymenoptera: Apidae,3,Taura & Laroca 2001,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,Bees,Hymenoptera: ,3,Taura and Laroca 2001,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda schottii ,Brazil,based on a network,Hymenoptera: ,3,Zotarelli et al. 2014,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda sp.,Brazil,Chrysantheda dentata,,3,Scotti 1911,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda sp.,Brazil,Euglossa cordata,Hymenoptera: Apidae,3,Scotti 1911,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda sp.,Brazil,Euglossa smaragdina,Hymenoptera: Apidae,3,Scotti 1911,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda sp.,Caribbean,Orthorhyncus cristatus,Aves: Trochilidae,3,Quesada Tirrel & Tirrel 1990,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda sp.,Ecuador/Peru,Eulaema cingulata ,Hymenoptera: Apidae,1,Dodson 1966,
1,Rauvolfioids,Plumerieae, Allamandinae,Allamanda sp.,South America,Eulaema polychroma ,Hymenoptera: Apidae,1,Dodson 1966,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus obovatus,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Camargo et al. 2016,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus obovatus,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Camargo et al. 2016,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus obovatus ,Brazil,Sphingidae,Lepidoptera,1,Silva et al. 2012,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus obovatus ,Brazil,Sphingidae,Lepidoptera,1,Silva et al. 2012,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus phagedaenicus,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Nobrega 2009,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus phagedaenicus,Brazil,Psicofilia ,Lepidoptera,1,Nobrega 2009,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus phagedaenicus,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Nobrega 2009,
1,Rauvolfioids,Plumerieae, Plumeriinae,Himatanthus phagedaenicus,Brazil,Psicofilia ,Lepidoptera,1,Nobrega 2009,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Agrius cingulatus ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Amplyterus gannascus ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Cocytius duponchel ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Enyo lugubris ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Erinnyis crameri ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Erinnys ello ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Erynnis oenotrus ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Manduca dilucida ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Manduca florestan ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Manduca occulta ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Manduca pellenia ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Manduca rustica ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Manduca sexta ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Protambulyx strigilis ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Sphinx merops ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Xylophanes chiron ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra,Costa Rica,Xylophanes porcus ,Lepidoptera: Sphingidae,2,Haber 1984,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra ,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Aleixo 2013,
1,Rauvolfioids,Plumerieae, Plumeriinae,Plumeria rubra ,Brazil,Sphingidae,Lepidoptera: Sphingidae,1,Aleixo 2013,
1,Rauvolfioids,Plumerieae, Thevetiinae,Cerbera manghas,Japan,Xylocopa amamensis,Hymenoptera: Apidae,4,Kato 2000,
1,Rauvolfioids,Plumerieae, Thevetiinae,Cerbera manghas,Japan,Macroglossum corythus,Lepidoptera: Sphingidae,2,Kato 2000,
